Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"category:cold war","Cold War","category",,,,,,,,,1,0,0.5,0,0,0,0.00009439682926010656,0.00007764845047308417
"page:fred's farm","Fred's farm","page","location","location","https://oldschool.runescape.wiki/w/Fred's_farm","2001-01-04",,"false",,,5,11,12,12,5,7,0.00011435245606074984,0.00010125492532299184
"page:frenita","Frenita","page","npc","npc","https://oldschool.runescape.wiki/w/Frenita","2002-10-23",,"true",,,11,15,21,14.5,11,8,0.00016276765726478778,0.0001694799708859819
"page:frenita's cookery shop.","Frenita's Cookery Shop.","page","shop","shop","https://oldschool.runescape.wiki/w/Frenita's_Cookery_Shop.","2002-10-23",,"true",,,5,17,5,28,5,13,0.00011472859697288088,0.00011524476933018984
"page:frincos","Frincos","page","npc","npc","https://oldschool.runescape.wiki/w/Frincos","2002-03-18",,"true",,,4,15,11,21,4,7,0.00013923680667807947,0.00012833233993577288
"page:frincos' fabulous herb store.","Frincos' Fabulous Herb Store.","page","shop","shop","https://oldschool.runescape.wiki/w/Frincos'_Fabulous_Herb_Store.","2002-03-18",,"true",,,21,15,21,27,21,11,0.00015135654407723932,0.00014063021352034522
"page:frozen waste plateau","Frozen Waste Plateau","page","location","location","https://oldschool.runescape.wiki/w/Frozen_Waste_Plateau","2001-08-13",,,,,2,8,2,8.5,2,3,0.00011062476965609748,0.0001133990912961288
"page:fruit batta","Fruit batta","page","item","item","https://oldschool.runescape.wiki/w/Fruit_batta","2002-12-12",,"true","true","false",6,22,21,37,6,9,0.00014340999377141569,0.00015494769239705978
"page:fruit blast","Fruit blast","page","item","item","https://oldschool.runescape.wiki/w/Fruit_blast","2002-12-12",,"true","true","false",86,27,104,49.5,86,14,0.0003499809334371228,0.00043630096802016634
"page:full fishing net","Full fishing net","page","scenery","scenery","https://oldschool.runescape.wiki/w/Full_fishing_net","2004-03-03",,"false",,,0,9,0,14,0,4,0.00008884151385506988,0.00007764845047308417
"page:funch's fine groceries","Funch's Fine Groceries","page","shop","shop","https://oldschool.runescape.wiki/w/Funch's_Fine_Groceries","2002-12-12",,"true",,,3,14,13,12,3,10,0.00013058575635432863,0.00013014964681283433
"page:fungus (common)","Fungus (common)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Fungus_(common)","2001-08-13",,,,,0,6,0,4.5,0,0,0.00008884151385506988,0.00007764845047308417
"page:fungus covered cavern wall","Fungus covered Cavern wall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Fungus_covered_Cavern_wall","2002-10-23",,"true",,,3,6,12,4.5,3,0,0.00011852177362729254,0.00011444320791413144
"page:fur stall","Fur stall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Fur_stall","2002-04-30",,"true",,,11,13,14,18,11,3,0.0001476280916769747,0.00016177455183245487
"page:fur stall (varrock)","Fur stall (Varrock)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Fur_stall_(Varrock)","2004-03-29",,"false",,,0,9,0,10.5,0,3,0.00008884151385506988,0.00007764845047308417
"page:fur trader (east ardougne)","Fur trader (East Ardougne)","page","npc","npc","https://oldschool.runescape.wiki/w/Fur_trader_(East_Ardougne)","2002-04-30",,"true",,,1,26,1,44.5,1,17,0.00009109822908489592,0.0000799935370982283
"page:furnace","furnace","page","scenery","scenery","https://oldschool.runescape.wiki/w/Furnace","2001-01-04",,,,,75,65,214,97.5,56,13,0.0008345602070283269,0.001096692460738342
"action:smelt","Smelt","action",,,,,,,,,23,0,35,0,0,0,0.00034348937189629814,0.00007764845047308417
"action:no","No","action",,,,,,,,,2,0,3.5,0,0,0,0.00011430629965919271,0.00007764845047308417
"action:coffer","Coffer","action",,,,,,,,,3,0,5.5,0,0,0,0.00011862145890358675,0.00007764845047308417
"page:furnace (elemental workshop)","Furnace (Elemental Workshop)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Furnace_(Elemental_Workshop)","2004-06-02",,"true",,,5,25,8,49.5,5,19,0.00010325410310412606,0.00009197255229942027
"page:furnace (viyeldi caves)","Furnace (Viyeldi caves)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Furnace_(Viyeldi_caves)","2004-03-09",,"true",,,5,12,14,13.5,5,6,0.00015666235633837662,0.0001729144707753199
"page:fycie","Fycie","page","npc","npc","https://oldschool.runescape.wiki/w/Fycie","2004-05-18",,"true",,,15,19,30,29.5,15,9,0.00015951095898420771,0.00015920040975963456
"action:talk","Talk","action",,,,,,,,,1,0,2,0,0,0,0.000098033670813502,0.00007764845047308417
"page:gaius","Gaius","page","npc","npc","https://oldschool.runescape.wiki/w/Gaius","2002-02-27",,"true",,,10,15,17,14,10,7,0.00014705344574666036,0.00013946144963585062
"page:gaius' two handed shop.","Gaius' Two Handed Shop.","page","shop","shop","https://oldschool.runescape.wiki/w/Gaius'_Two_Handed_Shop.","2002-02-27",,"true",,,0,15,0,23,0,11,0.00008884151385506988,0.00007764845047308417
"page:galahad","Galahad","page","npc","npc","https://oldschool.runescape.wiki/w/Galahad","2002-07-23",,"true",,,17,14,24,21,17,7,0.00015537066164706027,0.00015455747876907253
"page:galarpos mountains","Galarpos Mountains","page","location","location","https://oldschool.runescape.wiki/w/Galarpos_Mountains","2003-03-03",,"true",,,0,7,0,4,0,1,0.00008884151385506988,0.00007764845047308417
"category:mountains","Mountains","category",,,,,,,,,4,0,2,0,0,0,0.00010463699359973452,0.00007764845047308417
"page:gaol","Gaol","page","music","music","https://oldschool.runescape.wiki/w/Gaol","2004-03-15",,"true",,,1,10,5,10,1,4,0.00016369499266885264,0.000171136279641087
"page:gap (gu'tanoth)","Gap (Gu'Tanoth)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gap_(Gu'Tanoth)","2003-05-07",,"true",,,0,16,0,19.5,0,8,0.00008884151385506988,0.00007764845047308417
"action:jump-over","Jump-over","action",,,,,,,,,2,0,4,0,0,0,0.00010716551771720737,0.00007764845047308417
"page:garden (music track)","Garden (music track)","page","music","music","https://oldschool.runescape.wiki/w/Garden_(music_track)","2004-03-15",,"false",,,4,11,18,18,4,5,0.00017804952348829205,0.0001732514679966638
"page:garlic","Garlic","page","item","item|monster","https://oldschool.runescape.wiki/w/Garlic","2001-01-28",,"false","true","false",13,15,29,13.5,13,3,0.00013648865874662304,0.0001277539626441858
"page:garv","Garv","page","npc","npc","https://oldschool.runescape.wiki/w/Garv","2002-02-27",,"true",,,16,15,16,23,16,8,0.0001265086192517021,0.00011826387520969187
"page:gas mask","Gas mask","page","item","item|monster","https://oldschool.runescape.wiki/w/Gas_mask","2002-08-27",,"true","false","true",14,30,17,55,14,10,0.0001360533233548824,0.00013380589055505794
"category:mourning's end part ii","Mourning's End Part II","category",,,,,,,,,3,0,1.5,0,0,0,0.00009421844330380877,0.00007764845047308417
"page:gate (al kharid)","Gate (Al Kharid)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Al_Kharid)","2001-06-11",,"false",,,0,17,0,28,0,7,0.00008884151385506988,0.00007764845047308417
"action:pay-toll(10gp)","Pay-toll(10gp)","action",,,,,,,,,2,0,3.5,0,0,0,0.00009828092470218184,0.00007764845047308417
"page:gate (ardougne sewers)","Gate (Ardougne Sewers)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Ardougne_Sewers)","2002-08-27",,"true",,,0,12,0,21.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:gate (biohazard)","Gate (Biohazard)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Biohazard)","2002-10-23",,"true",,,2,16,8,27.5,2,10,0.00011631467353269888,0.0001088854736302834
"page:gate (desert mining camp)","Gate (Desert Mining Camp)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Desert_Mining_Camp)","2003-04-14",,"true",,,0,18,0,24.5,0,11,0.00008884151385506988,0.00007764845047308417
"page:gate (ship yard)","Gate (Ship Yard)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Ship_Yard)","2002-12-12",,"true",,,0,13,0,11,0,6,0.00008884151385506988,0.00007764845047308417
"category:monkey madness i","Monkey Madness I","category",,,,,,,,,3,0,1.5,0,0,0,0.00009484860195747243,0.00007764845047308417
"page:gate (tree gnome stronghold)","Gate (Tree Gnome Stronghold)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Tree_Gnome_Stronghold)","2002-12-12",,"true",,,0,9,0,14,0,4,0.00008884151385506988,0.00007764845047308417
"page:gate (underground pass shortcut)","Gate (Underground Pass Shortcut)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(Underground_Pass_Shortcut)","2003-03-03",,"true",,,0,6,0,4.5,0,0,0.00008884151385506988,0.00007764845047308417
"action:picklock","Picklock","action",,,,,,,,,1,0,2,0,0,0,0.0001224038635336902,0.00007764845047308417
"page:gate (witch's house)","Gate (witch's house)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gate_(witch's_house)","2002-02-27",,"true",,,5,7,12,8.5,5,1,0.0001229119655742492,0.0001159301178053479
"page:gem merchant","Gem merchant","page","npc","npc","https://oldschool.runescape.wiki/w/Gem_merchant","2002-04-30",,"true",,,1,28,1,46.5,1,19,0.00009109822908489592,0.0000799935370982283
"page:gem rocks","gem rocks","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gem_rocks","2003-01-27",,"true",,,8,14,32,14,8,5,0.0001357589705787303,0.00012485095507604963
"page:gem stall","Gem stall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gem_stall","2002-04-30",,"true",,,8,16,11,18.5,8,4,0.000133719664329586,0.00013706912326150454
"page:gem stall (al kharid)","Gem stall (Al Kharid)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Gem_stall_(Al_Kharid)","2004-03-29",,"false",,,0,12,0,17.5,0,6,0.00008884151385506988,0.00007764845047308417
"page:gem trader","Gem trader","page","npc","npc","https://oldschool.runescape.wiki/w/Gem_trader","2002-04-09",,"false",,,16,25,23,49,16,15,0.00014688250296082564,0.00013888969082438216
"page:gem trader.","Gem Trader.","page","shop","shop","https://oldschool.runescape.wiki/w/Gem_Trader.","2002-04-09",,"false",,,0,18,0,33,0,14,0.00008884151385506988,0.00007764845047308417
"page:general bentnoze","General Bentnoze","page","npc","npc","https://oldschool.runescape.wiki/w/General_Bentnoze","2001",,,,,11,18,27,12,11,6,0.00023785482165553928,0.00028166274619319975
"category:freeing the goblin generals","Freeing the Goblin generals","category",,,,,,,,,3,0,1.5,0,0,0,0.00010613242485596941,0.00007764845047308417
"category:another slice of h.a.m.","Another Slice of H.A.M.","category",,,,,,,,,2,0,1,0,0,0,0.00010215004322020162,0.00007764845047308417
"category:goblins","Goblins","category",,,,,,,,,7,0,3.5,0,0,0,0.00012490950189976842,0.00007764845047308417
"page:general khazard","General Khazard","page","monster","npc|monster","https://oldschool.runescape.wiki/w/General_Khazard","2002",,,,,30,21,74,22,30,5,0.00030071061860513054,0.00033322217188230623
"category:mahjarrat","Mahjarrat","category",,,,,,,,,3,0,1.5,0,0,0,0.0001041557228553572,0.00007764845047308417
"category:the general's shadow","The General's Shadow","category",,,,,,,,,1,0,0.5,0,0,0,0.00009465069625994687,0.00007764845047308417
"page:general store (canifis)","General Store (Canifis)","page","shop","shop","https://oldschool.runescape.wiki/w/General_Store_(Canifis)","2004-06-29",,"true",,,0,13,0,24.5,0,8,0.00008884151385506988,0.00007764845047308417
"page:general wartface","General Wartface","page","npc","npc","https://oldschool.runescape.wiki/w/General_Wartface","2001-05-08",,"false",,,11,20,27,21.5,11,9,0.0002470984594764924,0.0002746974254269095
"page:general wartface (historical)","General Wartface (historical)","page","npc","npc","https://oldschool.runescape.wiki/w/General_Wartface_(historical)","2001-05-08","2006-07-17","false",,,0,5,0,6.5,0,2,0.00008884151385506988,0.00007764845047308417
"page:genie","Genie","page","npc","npc","https://oldschool.runescape.wiki/w/Genie","2004-03-29",,"false",,,0,9,0,11,0,1,0.00008884151385506988,0.00007764845047308417
"page:gerald","Gerald","page","npc","npc","https://oldschool.runescape.wiki/w/Gerald","2002-09-24",,"true",,,16,11,19,17,16,6,0.00015883558808919065,0.0001664373720071796
"page:gerrant","Gerrant","page","npc","npc","https://oldschool.runescape.wiki/w/Gerrant","2001-06-11",,"false",,,24,20,34,30,24,10,0.0001964759693589406,0.00019561799293038942
"page:gerrant's fishy business.","Gerrant's Fishy Business.","page","shop","shop","https://oldschool.runescape.wiki/w/Gerrant's_Fishy_Business.","2001-06-11",,"false",,,4,13,12,21,4,9,0.0001223778668236278,0.00011156766478014778
"page:gertrude","Gertrude","page","npc","npc","https://oldschool.runescape.wiki/w/Gertrude","2003-07-28",,"false",,,33,23,58,27,33,7,0.000284265053873305,0.00029761836820542246
"category:2020 birthday event","2020 Birthday event","category",,,,,,,,,2,0,1,0,0,0,0.00009748113311862063,0.00007764845047308417
"action:kitten","Kitten","action",,,,,,,,,2,0,3.5,0,0,0,0.00012016331145778691,0.00007764845047308417
"page:gertrude's cat","Gertrude's Cat","page","quest","quest","https://oldschool.runescape.wiki/w/Gertrude's_Cat","2003-07-28",,"true",,,17,21,62,46,16,17,0.00022662595162474894,0.0002236214022367216
"page:gertrude's cat (npc)","Gertrude's cat (NPC)","page","npc","npc","https://oldschool.runescape.wiki/w/Gertrude's_cat_(NPC)","2004-03-29",,"true",,,5,25,8,44,5,9,0.0001070444611259233,0.00009626996763222223
"category:rat pits","Rat Pits","category",,,,,,,,,1,0,0.5,0,0,0,0.0000898754660364012,0.00007764845047308417
"action:stroke","Stroke","action",,,,,,,,,2,0,3.5,0,0,0,0.00009607917912438915,0.00007764845047308417
"page:ghost","ghost","page","monster","monster|prayer","https://oldschool.runescape.wiki/w/Ghost","2001-01-04",,"false",,,11,18,40,20.5,11,5,0.00021649218771344392,0.000223897515180545
"category:stronghold of security","Stronghold of Security","category",,,,,,,,,8,0,4,0,0,0,0.00012026101754887702,0.00007764845047308417
"category:undead","Undead","category",,,,,,,,,9,0,4.5,0,0,0,0.00011129298561641927,0.00007764845047308417
"page:ghost's skull","Ghost's skull","page","item","item","https://oldschool.runescape.wiki/w/Ghost's_skull","2001-01-04",,"false","false","false",4,13,10,11.5,4,4,0.00011766796109012008,0.00010915516088042673
"page:gpdt employee","GPDT employee","page","npc","npc","https://oldschool.runescape.wiki/w/GPDT_employee","2002-04-30",,"true",,,17,20,17,25,17,13,0.00014039968451316827,0.0001436975646420005
"page:ghost (grave of scorpius)","Ghost (Grave of Scorpius)","page","monster","monster|prayer","https://oldschool.runescape.wiki/w/Ghost_(Grave_of_Scorpius)","2003-03-17",,"true",,,2,12,5,7,2,2,0.00011592247114003933,0.00011235388873008653
"page:ghost (melzar's maze)","Ghost (Melzar's Maze)","page","monster","monster","https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)","2001-09-23",,"false",,,3,12,12,14.5,3,5,0.0001197714957353206,0.00011215330722762731
"page:ghostspeak amulet","Ghostspeak amulet","page","item","item","https://oldschool.runescape.wiki/w/Ghostspeak_amulet","2001-01-04",,"false","false","true",21,21,31,31.5,21,5,0.00022994337955144721,0.0002605672573034024
"page:gianne dough","Gianne dough","page","item","item","https://oldschool.runescape.wiki/w/Gianne_dough","2002-12-12",,"true","true","false",23,18,71,21.5,20,10,0.00022120336213711617,0.0002283663964597907
"page:gianne's cook book","Gianne's cook book","page","item","item","https://oldschool.runescape.wiki/w/Gianne's_cook_book","2002-12-12",,"true","true","false",81,19,81,19.5,81,8,0.00027750462641637426,0.00033557375765300634
"page:gianne's restaurant","Gianne's Restaurant","page","shop","shop","https://oldschool.runescape.wiki/w/Gianne's_Restaurant","2002-12-12",,"true",,,3,8,13,6,3,4,0.00016632209994904502,0.00018259912819069767
"page:giant bat","Giant bat","page","monster","monster","https://oldschool.runescape.wiki/w/Giant_bat","2002-02-27",,"true",,,15,15,38,8.5,15,2,0.00018474724899976698,0.00019380513072630513
"category:shadow dungeon","Shadow Dungeon","category",,,,,,,,,3,0,1.5,0,0,0,0.00010922435064030636,0.00007764845047308417
"page:giant bat (iban's temple)","Giant bat (Iban's Temple)","page","npc","npc","https://oldschool.runescape.wiki/w/Giant_bat_(Iban's_Temple)","2004-04-15",,"true",,,0,8,0,10,0,3,0.00008884151385506988,0.00007764845047308417
"page:giant carp","Giant carp","page","item","item","https://oldschool.runescape.wiki/w/Giant_carp","2002-05-28",,"true","false","false",10,27,16,57,10,14,0.00012262900869269535,0.00011275992023229921
"page:giant crystal","Giant crystal","page","scenery","scenery","https://oldschool.runescape.wiki/w/Giant_crystal","2002-02-27",,"true",,,0,16,0,18.5,0,10,0.00008884151385506988,0.00007764845047308417
"page:giant rat","giant rat","page","monster","monster","https://oldschool.runescape.wiki/w/Giant_rat","2001-01-04",,"false",,,12,16,39,9,12,2,0.0001864918227162682,0.00018257210490348936
