Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:heroes' quest/quick guide","Heroes' Quest/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/Heroes'_Quest%2FQuick_guide",,,,,,0,16,0,15,0,14,0.00002690382053716503,0.00002436271913930712
"page:herquin","Herquin","page","npc","npc","https://oldschool.runescape.wiki/w/Herquin","2001-05-08",,"false",,,14,21,21,37.5,14,12,0.000043719061541234314,0.000041744205084658164
"page:herquin's gems.","Herquin's Gems.","page","shop","shop","https://oldschool.runescape.wiki/w/Herquin's_Gems.","2001-05-08",,"false",,,22,22,22,48,22,18,0.00004602327602591136,0.00004220245777339031
"page:herring","Herring","page","item","item","https://oldschool.runescape.wiki/w/Herring","2001-06-11",,"false","true","false",24,32,27,59,24,17,0.00004184902515045536,0.000040189956325198106
"page:hespori (echo)/strategies","Hespori (Echo)/Strategies","page","article","article","https://oldschool.runescape.wiki/w/Hespori_(Echo)%2FStrategies",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:hespori (interface item)","Hespori (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Hespori_(interface_item)",,,"false","false","false",0,7,0,5.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:hespori/strategies","Hespori/Strategies","page","article","article","https://oldschool.runescape.wiki/w/Hespori%2FStrategies",,,,,,0,10,0,9.5,0,9,0.00002690382053716503,0.00002436271913930712
"page:hetty","Hetty","page","npc","npc","https://oldschool.runescape.wiki/w/Hetty","2001-04-06",,"false",,,9,17,19,22.5,9,9,0.0000366919901178892,0.00003416129072354167
"page:hickton","Hickton","page","npc","npc","https://oldschool.runescape.wiki/w/Hickton","2002-02-27",,"true",,,1,24,5,46.5,1,15,0.000029021250717992258,0.000026353897651055094
"page:hickton's archery emporium.","Hickton's Archery Emporium.","page","shop","shop","https://oldschool.runescape.wiki/w/Hickton's_Archery_Emporium.","2002-02-27",,"true",,,0,21,0,54,0,17,0.00002690382053716503,0.00002436271913930712
"page:hide","hide","page","article","article","https://oldschool.runescape.wiki/w/Hide",,,,,,1,14,4,37.5,1,13,0.000028183162968098405,0.000025637073386825824
"page:hideout","Hideout","page","article","article","https://oldschool.runescape.wiki/w/Hideout",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:high level alchemy","High Level Alchemy","page","spell","spell","https://oldschool.runescape.wiki/w/High_Level_Alchemy","2001-05-24",,"false",,,67,14,113,29,67,10,0.00013615694228476594,0.00013466590441673306
"page:high priest","High Priest","page","article","article","https://oldschool.runescape.wiki/w/High_Priest",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:high priest (entrana)","High Priest (Entrana)","page","npc","npc","https://oldschool.runescape.wiki/w/High_Priest_(Entrana)","2002-07-23",,"true",,,28,36,28,65.5,28,21,0.000048462143642547466,0.00004763574735667156
"page:high seas","High Seas","page","music","music","https://oldschool.runescape.wiki/w/High_Seas","2004-03-15",,"true",,,2,13,8,30,2,9,0.00003280775551076579,0.000030150410495820283
"page:high-level plant (interface item)","High-level plant (interface item)","page","item","item","https://oldschool.runescape.wiki/w/High-level_plant_(interface_item)",,,"false","false","false",0,7,0,5.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:highwayman","Highwayman","page","monster","monster","https://oldschool.runescape.wiki/w/Highwayman","2001-01-21",,"false",,,1,24,4,39.5,1,17,0.000028855814123154776,0.000026804112544414424
"page:highwayman mask","Highwayman mask","page","item","item","https://oldschool.runescape.wiki/w/Highwayman_mask","2004-05-05",,"true","true","true",1,32,4,53.5,1,14,0.00003071519486265404,0.000028722352091344782
"page:highwayman mask (unobtainable item)","Highwayman mask (unobtainable item)","page","item","item","https://oldschool.runescape.wiki/w/Highwayman_mask_(unobtainable_item)","2004-03-29",,"false","false","false",0,15,0,24,0,8,0.00002690382053716503,0.00002436271913930712
"page:hild","Hild","page","npc","npc","https://oldschool.runescape.wiki/w/Hild","2004-08-09",,"true",,,6,20,6,36,6,13,0.000029945487269487148,0.00002740988675590736
"page:hill giant","Hill giant","page","monster","npc|monster","https://oldschool.runescape.wiki/w/Hill_Giant","2001",,,,,13,39,32,59,13,19,0.000050560235723788515,0.00004820568726065052
"page:hilt","Hilt","page","article","article","https://oldschool.runescape.wiki/w/Hilt",,,,,,0,5,0,10.5,0,4,0.00002690382053716503,0.00002436271913930712
"page:hiscores","HiScores","page","article","article","https://oldschool.runescape.wiki/w/HiScores",,,,,,11,21,33,38.5,11,20,0.00007156148771324752,0.00006788592726235744
"page:historian","Historian","page","article","article","https://oldschool.runescape.wiki/w/Historian",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:history","History","page","article","article","https://oldschool.runescape.wiki/w/History",,,,,,0,4,0,3.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:history of iban","History of iban","page","item","item","https://oldschool.runescape.wiki/w/History_of_iban","2003-03-03",,"true","false","false",38,18,38,26.5,38,7,0.00005866841637952291,0.000059178535584892566
"page:hit delay","Hit delay","page","article","article","https://oldschool.runescape.wiki/w/Hit_delay",,,,,,7,8,7,13.5,7,7,0.000032529125998842144,0.000029614646552137866
"page:hitpoints","Hitpoints","page","skill","skill","https://oldschool.runescape.wiki/w/Hitpoints","2001-01-04",,"false",,,744,8,1219,20,744,4,0.0014345796683890935,0.0015252560352147255
"category:hitpoints","Hitpoints","category",,,,,,,,,4,0,2,0,0,0,0.00006032202877558273,0.00002436271913930712
"page:hitpoints level up! (2-49)","Hitpoints Level Up! (2-49)","page","music","music","https://oldschool.runescape.wiki/w/Hitpoints_Level_Up!_(2-49)","2004-03-29",,"false",,,0,12,0,20.5,0,7,0.00002690382053716503,0.00002436271913930712
"page:hitpoints level up! (50-99)","Hitpoints Level Up! (50-99)","page","music","music","https://oldschool.runescape.wiki/w/Hitpoints_Level_Up!_(50-99)","2004-03-29",,"false",,,0,12,0,20.5,0,7,0.00002690382053716503,0.00002436271913930712
"page:hitpoints training","Hitpoints training","page","article","article","https://oldschool.runescape.wiki/w/Hitpoints_training",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hitpoints/experience table","Hitpoints/Experience table","page","article","article","https://oldschool.runescape.wiki/w/Hitpoints%2FExperience_table",,,,,,0,9,0,11,0,7,0.00002690382053716503,0.00002436271913930712
"page:hitpoints/level up table","Hitpoints/Level up table","page","article","article","https://oldschool.runescape.wiki/w/Hitpoints%2FLevel_up_table",,,,,,1,7,1,6.5,1,6,0.00002810741242942472,0.000025513177834983726
"page:hitsplat","hitsplat","page","article","article","https://oldschool.runescape.wiki/w/Hitsplat",,,,,,12,8,21,16.5,12,7,0.00006666594076775756,0.00007237685783051542
"page:hobbes","Hobbes","page","npc","npc","https://oldschool.runescape.wiki/w/Hobbes","2003-06-09",,"true",,,29,21,32,27,29,14,0.000048318185603586456,0.00004622769118744089
"page:hobgoblin","Hobgoblin","page","monster","monster","https://oldschool.runescape.wiki/w/Hobgoblin","2001-01-04",,"false",,,15,43,44,67,15,21,0.00006856328573309265,0.000065789318948292
"category:waterbirth island","Waterbirth Island","category",,,,,,,,,2,0,1,0,0,0,0.000027513780441305473,0.00002436271913930712
"page:hobgoblin (disambiguation)","Hobgoblin (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Hobgoblin_(disambiguation)",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hobgoblin guard (interface item)","Hobgoblin guard (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Hobgoblin_guard_(interface_item)",,,"false","false","false",0,7,0,5.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:hobgoblin peninsula","Hobgoblin Peninsula","page","location","location","https://oldschool.runescape.wiki/w/Hobgoblin_Peninsula","2002-02-27",,"false",,,2,27,6,59.5,2,24,0.000028906878576838083,0.000026663636530660333
"page:hog","Hog","page","article","article","https://oldschool.runescape.wiki/w/Hog",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:hole","Hole","page","article","article","https://oldschool.runescape.wiki/w/Hole",,,,,,0,3,0,2.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hole (skavid caves)","Hole (Skavid caves)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Hole_(Skavid_caves)","2003-05-07",,"true",,,3,14,9,23.5,3,8,0.00003653721714543118,0.00003522439971445453
"action:climb-down","Climb-down","action",,,,,,,,,33,0,57.5,0,0,0,0.00006174717453664209,0.00002436271913930712
"page:hole (yanille)","Hole (Yanille)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Hole_(Yanille)","2003-05-07",,"true",,,1,13,4,23,1,8,0.00003083875226797838,0.000028785542441434882
"page:holgart","Holgart","page","npc","npc","https://oldschool.runescape.wiki/w/Holgart","2002-09-09",,"true",,,10,17,13,31.5,10,10,0.000037139358098963613,0.00003490354836831317
"page:holiday events","holiday events","page","event","event","https://oldschool.runescape.wiki/w/Holiday_events",,,,,,16,10,58,33.5,16,9,0.00010951245293992244,0.00011286889506831923
"page:hollow reed","hollow reed","page","item","item","https://oldschool.runescape.wiki/w/Hollow_reed","2003-08-20",,"true","false","false",4,16,16,25,4,9,0.000035172696930133403,0.00003412322297608342
"page:hollow reed (unobtainable item)","Hollow reed (unobtainable item)","page","item","item","https://oldschool.runescape.wiki/w/Hollow_reed_(unobtainable_item)","2004-03-29","2007-01-22","false","false","false",0,18,0,34.5,0,10,0.00002690382053716503,0.00002436271913930712
"page:hollow tree (scenery)","Hollow tree (scenery)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Hollow_tree_(scenery)",,,"false",,,0,10,0,9,0,8,0.00002690382053716503,0.00002436271913930712
"page:holthion","Holthion","page","monster","monster","https://oldschool.runescape.wiki/w/Holthion","2003-03-03",,"true",,,4,22,17,38,4,14,0.00003426063856615494,0.00003172054347220657
"page:holy","Holy","page","article","article","https://oldschool.runescape.wiki/w/Holy",,,,,,0,2,0,4.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:holy barrier","Holy barrier","page","scenery","scenery","https://oldschool.runescape.wiki/w/Holy_barrier","2004-06-29",,"true",,,0,12,0,19,0,7,0.00002690382053716503,0.00002436271913930712
"action:pass-through","Pass-through","action",,,,,,,,,1,0,2,0,0,0,0.000029311004321684406,0.00002436271913930712
"page:holy force","Holy force","page","item","item","https://oldschool.runescape.wiki/w/Holy_force","2003-08-20",,"true","false","false",37,18,43,31,37,10,0.00005321134733255785,0.000052804346315038256
"action:cast spell","Cast Spell","action",,,,,,,,,1,0,2,0,0,0,0.00002982186222709627,0.00002436271913930712
"page:holy grail","Holy Grail","page","quest","quest","https://oldschool.runescape.wiki/w/Holy_Grail","2002-07-23",,"true",,,28,46,106,161,27,42,0.00008425671865396307,0.00008302133985565393
"page:holy grail (item)","Holy grail (item)","page","item","item","https://oldschool.runescape.wiki/w/Holy_grail_(item)","2002-07-23",,"true","false","false",8,29,8,47.5,8,21,0.00003142705381047011,0.000028878911334847437
"page:holy grail/quick guide","Holy Grail/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/Holy_Grail%2FQuick_guide",,,,,,0,16,0,15,0,14,0.00002690382053716503,0.00002436271913930712
"page:holy lake","Holy Lake","page","location","location","https://oldschool.runescape.wiki/w/Holy_Lake","2002-10-23",,"true",,,1,15,1,23.5,1,10,0.000028289774837342853,0.000025743269574119047
"category:bodies of water","Bodies of water","category",,,,,,,,,5,0,2.5,0,0,0,0.00003242172167789768,0.00002436271913930712
"page:holy mould","Holy mould","page","item","item|monster","https://oldschool.runescape.wiki/w/Holy_mould","2001-07-12",,"false","true","false",9,28,16.5,43.5,8,16,0.000034423281469728525,0.00003167020305521771
"page:holy symbol","Holy symbol","page","item","item|prayer","https://oldschool.runescape.wiki/w/Holy_symbol","2001-07-12",,"false","true","true",18,28,30,39,18,9,0.00007135078930469921,0.00007316482642778256
"category:silver","Silver","category",,,,,,,,,12,0,6,0,0,0,0.00003429748256888462,0.00002436271913930712
"page:holy table napkin","Holy table napkin","page","item","item","https://oldschool.runescape.wiki/w/Holy_table_napkin","2002-07-23",,"true","false","false",7,26,10,48,7,19,0.00003137713649221301,0.000028981327076359065
"page:holy water","holy water","page","item","item","https://oldschool.runescape.wiki/w/Holy_water","2003-08-20",,"true","false","true",11,31,23,59,11,13,0.00005752150727149614,0.000056508791259883775
"page:home teleport","Home teleport","page","article","article","https://oldschool.runescape.wiki/w/Home_Teleport",,,,,,4,7,11,15.5,4,6,0.000049905540474475786,0.00004822559378252778
"page:hood","Hood","page","article","article","https://oldschool.runescape.wiki/w/Hood",,,,,,0,3,0,8.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hooded cloak","Hooded cloak","page","article","article","https://oldschool.runescape.wiki/w/Hooded_cloak",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:hoof","Hoof","page","article","article","https://oldschool.runescape.wiki/w/Hoof",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:hook","Hook","page","article","article","https://oldschool.runescape.wiki/w/Hook",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hoop","Hoop","page","article","article","https://oldschool.runescape.wiki/w/Hoop",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:hoop and stick (interface item)","Hoop and stick (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Hoop_and_stick_(interface_item)",,,"false","false","false",0,7,0,5.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:hope bridge","Hope Bridge","page","article","article","https://oldschool.runescape.wiki/w/Hope_Bridge",,,,,,0,2,0,1.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:hopper","hopper","page","scenery","scenery","https://oldschool.runescape.wiki/w/Hopper","2001-01-04",,"false",,,8,49,23,97.5,8,33,0.000055262204014827954,0.00005251523545388883
"page:hopper (disambiguation)","Hopper (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Hopper_(disambiguation)",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:hopper controls","hopper controls","page","scenery","scenery","https://oldschool.runescape.wiki/w/Hopper_controls","2001-01-04",,"false",,,4,40,13,80.5,4,31,0.000031963522296677843,0.000029271619685148076
"action:operate","Operate","action",,,,,,,,,4,0,8,0,0,0,0.000030394831786902103,0.00002436271913930712
"page:hops (biohazard)","Hops (Biohazard)","page","npc","npc","https://oldschool.runescape.wiki/w/Hops_(Biohazard)","2002-10-23",,"false",,,15,25,18,49.5,15,17,0.00003554316104357473,0.000033497550385759925
"page:hops patch","Hops patch","page","article","article","https://oldschool.runescape.wiki/w/Hops_patch",,,,,,0,10,0,24.5,0,7,0.00002690382053716503,0.00002436271913930712
"page:hops patch/patches","Hops patch/Patches","page","article","article","https://oldschool.runescape.wiki/w/Hops_patch%2FPatches",,,,,,0,11,0,10.5,0,10,0.00002690382053716503,0.00002436271913930712
"page:hops patch/seeds","Hops patch/Seeds","page","article","article","https://oldschool.runescape.wiki/w/Hops_patch%2FSeeds",,,,,,0,4,0,3.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:horacio","Horacio","page","npc","npc","https://oldschool.runescape.wiki/w/Horacio","2002-04-30",,"true",,,16,26,19,38.5,16,18,0.00003772833967646667,0.000035119030093037654
"page:horizon","Horizon","page","music","music","https://oldschool.runescape.wiki/w/Horizon","2004-03-15",,"false",,,6,11,13,16.5,6,6,0.00004520146318532192,0.00004236118723437619
"page:horn","Horn","page","article","article","https://oldschool.runescape.wiki/w/Horn",,,,,,0,2,0,1.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:horogothgar","Horogothgar","page","article","article","https://oldschool.runescape.wiki/w/Horogothgar",,,,,,7,10,7,18,7,8,0.000034605668790017864,0.000031677252116405107
